uid,firstname,lastname,registration_dates,registration_country_code,email_domain,userid,device_hash,card_hash,ip_hash,transaction_hash,application_hash,device_type,card_type,card_country_code,ip_country_code,transaction_amount,payment_channel,transaction_date,transaction_status
4372739855935186,rhys,bayat,2021-12-14,380,live.com,2021380855935186,3d32af1f69215fd50169ed51e13af5bb,4b0f16c8b7f8704b111fd3fe49fb628f,db2463a44ec3f4a303d88819f7b4433c,a48ab8eeebe71358d0fb87caef38bdbf,a707d934a7a14920e96177fdb9b2737a,ANW-941,visa,276,578,0.01,paypal,2021-11-30,successful
9548167879246388,conte,mahley,2021-10-16,300,yahoo.co.uk,2021300879246388,990931e9593c7b9b5d56b45cfde90689,e16c7dd28aba06b5563ef95e870558a6,2b13a0a8d27560c912498ef591f28688,71cafe0567e3a860a72ff56b4d5dda3a,c76322e16f8dde43a57dc2a0f5e9638a,VEJ-380,visa,250,642,0.01,worldpay,2021-12-01,successful
2833719011492168,casa,joy,2021-10-10,428,gmail.com,2021428011492168,349e7199f0ac3f5ef6826776a33fe151,d74b9b257506e24906f9792a6d8a3850,204dc43711fe2ccc1f20fc0cb498dc74,6ffcebc811c2b9342b563bb18e234b8c,a8a741f89b08bb2b207b901dcf1921a9,VWT-047,mastercard,250,724,0.31,paypal,2021-12-01,successful
5870559198340570,berit,fogarty,2021-12-09,191,hotmail.com,2021191198340570,b2a7569ba48732efd1b57ab712b018fa,592c6817565bcad9ece0a26badc0e5d1,eb1f82459aec244296069616faa8d6fd,de7d17a1c0aea05a8b3e78ae9e26d53a,7134f621f3914e5e0e813f3773659226,AHS-760,mastercard,826,250,10.38,paypal,2021-12-01,successful
2176050028238111,ancelmo,diamant,2021-01-01,724,gmail.com,2021724028238111,ba38e6ad070de25eeca9841d627b5118,be3b48757b7e8f36eefd5ec09278bc37,f107c50d699fbb2603c08be77507fe54,71cafe0567e3a860a72ff56b4d5dda3a,9b4ee97dd6ac740f5c3a7d2ab3a510fd,CAV-863,visa,616,276,19.92,worldpay,2021-12-01,successful
732026672715547,third,pablo,2021-11-02,724,hotmail.com,2021724672715547,e4a4238aba11b5e2de8c830d1bc3d7c2,bf5239ec59c0942f12fb1a9da5a7ad72,acbccc0a577cb886addb910bdff47d29,bbce82ce40ccd8cf97568fc9f8c6a717,7664f6968269efb94442fc9fe5aeb106,CAV-863,mastercard,276,276,3.15,worldpay,2021-12-01,successful
4168956751329340,candace,olbrich,2021-07-21,191,yahoo.com,2021191751329340,b6a89f4b1432f2c97dd9b479cd4697d8,9dc710eeecc2d33c2f93bfca877045ab,e5099916c2c674780b2b1e7500d5aee9,bbce82ce40ccd8cf97568fc9f8c6a717,617a4e45b2f7134eb123be323b328c41,TKA-816,visa,528,348,0.2,worldpay,2021-12-01,successful
5062085795268790,wang,arturo,2021-05-24,348,yahoo.com,2021348795268790,7c40782d81cd11bcfdf93f1891c3aa32,dafe2b35cc5a7943c150bf7858ae6374,92086db8c72843d069c3df02de3db692,ec7381258ecdaf0ad74aad8284655a2b,caa5737bafbcfe1dc2e1bb52b4a28119,DKG-058,visa,804,276,0.33,paypal,2021-12-01,successful
7904854793680975,dan,lerner,2021-09-15,380,yahoo.com,2021380793680975,185e809c8556e503de07b5c68c5e0ad9,4b52f9f83e2c90352bd58f089577244b,e7fe72c2f8363f613688639c2a75d513,71cafe0567e3a860a72ff56b4d5dda3a,293ccbaf169c5aaee787eb9aa31d971c,MJO-693,visa,804,752,1.67,worldpay,2021-12-01,successful
4240264287433454,cynthia,bermejo,2021-03-03,276,msn.com,2021276287433454,b73740452ba91f781e8b6e5340b61e5e,24fa3e6c79cfaf6612548ffccc2d27de,022a3dd281b0a93b65c55553907b6380,ec7381258ecdaf0ad74aad8284655a2b,8fe3617965c4fe7f37bd5741061014cd,FRZ-165,mastercard,250,724,3.61,paypal,2021-12-01,successful
9018639760562450,fani,mochi,2021-05-18,70,tiscali.co.uk,202170760562450,ebbf043f761718ff61409ffa4a765a07,902b5830675341137de332f752a98c6e,e4d215495200ce81e3cec9c6ace73aaf,ec7381258ecdaf0ad74aad8284655a2b,e307b28518a5879c524cd1e08c371176,IGN-759,visa,724,642,12.17,paypal,2021-12-01,successful
8211331537515338,misael,ciconte,2021-02-21,276,gmail.com,2021276537515338,9bfb7e1155f049f8f83c00d8aa5c3124,83cd529dc182b6ae19ab3d4e95a80724,3e55483415c2b8e0cf4591c03926aa2a,bbce82ce40ccd8cf97568fc9f8c6a717,574a8fcbf0536f7ce325a71626ada851,BTM-467,mastercard,804,616,2.15,worldpay,2021-12-01,successful
6455379037107297,contenti,shapiro,2021-12-30,724,gmail.com,2021724037107297,8d4a59fe24e9c1785f2e746607102a58,2af823adc194e50f0159eb55e38a94cf,816099d9e40a4abef2b401ad3da8a4e7,71cafe0567e3a860a72ff56b4d5dda3a,e0b1ac25f92b0c8678ad9e0c4a1de146,KFT-864,visa,380,276,4.29,worldpay,2021-12-01,successful
1487294015264334,clea,annka,2021-04-10,826,gmail.com,2021826015264334,08ac2e0460ec1de2806f0b72cc93663e,090cb9e3ee5f46af7c075c07286de49d,c455040cbcfa7c737f1de5b3da39e3a2,de7d17a1c0aea05a8b3e78ae9e26d53a,cb2889b13b6dac46ee7480332ee4d811,KFT-864,mastercard,380,276,3.28,paypal,2021-12-01,successful
1691540696398760,jacob,zulijani,2021-07-22,380,terra.com.br,2021380696398760,9404b0a94f52dd1ff91ca6611732fe25,63028359efac1ad9d23fc88ca6a0d90b,59c2deb076f71e274c8296343ff39933,b505289d57cbef6708ff031b535a2734,b80e8c95feca394ac6162d478d90f76d,PCI-529,visa,756,724,2.76,paypal,2021-12-01,successful
9234629406985615,rebecka,soued,2021-06-14,348,gmail.com,2021348406985615,71bdf887ab3a1f9cce4279e9fd5e57e5,3f416b82f5fbc69a5348c653b239b35e,c663dbc7929cdff7bcca6a7001a2993a,6ffcebc811c2b9342b563bb18e234b8c,b2e007ed024e649648446e672692cb0c,CLO-104,mastercard,276,70,11.24,paypal,2021-12-01,successful
4094464849743433,carling,reale,2021-07-18,276,gmail.com,2021276849743433,977914ba5e4e488a2713907a82b8aca0,fa19a4a458a0468e3773fdd066b97158,c307d43c165b0941b1e994bb5a7113c4,36652e4340dbca67d174f6922f869d63,da9a311a327d15ea1206727fcde211ed,VEJ-380,visa,620,724,3.05,adyen,2021-12-01,successful
7527754915453346,donny,gastelum,2021-08-09,804,yahoo.com,2021804915453346,6f0da601defaa281af598d8cedd80044,a8768f24a13beb82a79d62bdc9a8bc0a,951c3755998d03c5f6338431eacf902e,6ffcebc811c2b9342b563bb18e234b8c,4806425567a524341772d721442bba01,MJO-693,mastercard,804,250,4.55,paypal,2021-12-01,successful
7587152060554210,daria,lewis,2021-12-03,616,hotmail.com,2021616060554210,482f3c0423304d3efd24739662765857,1e6b78449a7a54033db5ddcfa80d0beb,ea014af9e5a47f3cb2cbad5a729c5217,0b622d616c377998985754700e2ea308,ca3bb796430946ed1240e4ae95840af9,NBT-391,mastercard,826,191,5.43,docomo,2021-12-01,pending
7975502608375570,soseh,pressburg,2021-03-21,276,yahoo.com,2021276608375570,79bb588f3c87ad68cd6fcf41d6e275bb,4ae47a0b4670e525d5d3d4713fec1894,bc64ee5a0b0f1a2bf33a8d24fae68664,a5ca9f8766fbe7079a83f06d4a2c70f8,de13e6ae8e6ff5beb0591689ba186375,SQH-738,mastercard,276,380,0.0,paypal,2021-12-01,successful
6524778649504978,belen,krawczyk,2021-10-25,203,bigpond.com,2021203649504978,ba8c7a658ec029bdc8f8837e4a61967f,1a908eae34a430579cd93c6777f10301,87d662e23ebdd19dacf8b7d844aa6dd5,ec7381258ecdaf0ad74aad8284655a2b,e8353fdb76b04356764343e5f867f155,FRZ-165,visa,804,276,1.05,paypal,2021-12-01,successful
4553921466331830,biken,reola,2021-12-26,642,hotmail.com,2021642466331830,ff14a9f7131a8ffefc40d3d989072ed4,a86fe84089f17fea4394a2c85e8d6025,58f064e71a66813b6b98d587c7c25516,0fa6c8a3b7ea5bdbb070ac0331fcc4fa,a25d1ba024323eaf7a0ab662ae81ef2d,VWT-047,mastercard,616,250,8.7,adyen,2021-12-01,successful
3157339589730512,awa,nidia,2021-01-20,688,gmail.com,2021688589730512,b25465d3dda46507df0b33cd23a80443,899efe510d64ce51fcd26b630de59a26,a7dee867c51bfa25706f8f7d0c48a058,0fa6c8a3b7ea5bdbb070ac0331fcc4fa,9ba4685fb34635e93b48933495c02352,ZFY-670,mastercard,724,528,0.06,adyen,2021-12-01,successful
8444382593033730,jens,stephanie,2021-03-26,276,gmail.com,2021276593033730,2f8e008a121839c5309f9ab4ca07f436,6f8030f84d91f7cbedeb23d9df1d0464,0e9ac2ddcbec0c1f74de3787a2559eeb,bbce82ce40ccd8cf97568fc9f8c6a717,d7b4d8580afee58ee033e3c067ec562d,VEJ-380,visa,380,642,21.81,worldpay,2021-12-01,successful
859402051948671,all,lansburgh,2021-01-07,620,yahoo.com,2021620051948671,e76ce7a3effd23e5b0a571fb03a020e1,deec7ec313bd9b584cbd6b2f82d2f0bc,d7d050ca9a98cb7268fd7c240a95a3b2,71cafe0567e3a860a72ff56b4d5dda3a,935d2e0930a18fb916f8f599456b512a,IKW-493,visa,756,616,5.13,worldpay,2021-12-01,successful
3417410184287084,saskia,segura,2021-10-23,348,yahoo.it,2021348184287084,30d9641f7175309b2b2ed1bc3bd25355,cc506438ef82d8f534a27af0c620ce0c,0bc85cb8d2f203321566fa92daa810ad,9ade9f9b1dbec6c9ab4cf270719c78c1,2ac0cd388b464a82452cd06b061d8cb7,NBT-391,mastercard,724,724,2.54,worldpay,2021-12-01,successful
157510194556836,chiara,sierra,2021-10-24,250,comcast.net,2021250194556836,d20ffe4f9fe21d6753aa64271a6ef1c3,45311c57b5247e89baebfc201c2f9154,76c951d73bd1a2904fa8d12ccf4d5098,15434cae2d61172241014c9e2f74a0f5,8d4fae3958c186232d3b8bf5f270960a,SIL-106,mastercard,250,804,3.0,paypal,2021-12-01,successful
6322829639847130,irma,langley,2021-05-20,276,ymail.com,2021276639847130,f6250b99477dc1432747cb3ef0c5c3c8,4adc956fe37b27c8f1cabf9345030039,ba93274d8ad606c8764fa405288bd8bc,0b622d616c377998985754700e2ea308,c0ec1b701a7338fa4e5921d4dfeeeb5c,RPK-681,visa,250,826,0.03,docomo,2021-12-01,pending
1622779519056648,sienna,bonhotel,2021-02-23,428,gmail.com,2021428519056648,b3825bb993fa3db25e49517df6edd218,1a7cf0b04646bd90cb302ba39d7daf1a,f561671d4da53294767d4165f38ffbf0,0b622d616c377998985754700e2ea308,223374d093dcfba3eea9198e4fc2e377,UFC-752,mastercard,250,380,0.87,docomo,2021-12-01,pending
8300483080034079,precious,mena,2021-03-01,276,gmail.com,2021276080034079,fcaf3aa7de6b51aabf884c28a6fe1966,9e1e00e80bdb7a28377db18e04aad403,50149230105180f184dee6a097abd371,1c72ea6e47db00d56d9390aa8dc3ef7f,7ead55dc5e010028f786e5c94c49f14f,UFC-752,visa,250,724,0.17,worldpay,2021-12-01,successful
6613751363227456,chas,perlin,2021-03-27,642,libero.it,2021642363227456,8dc81eb6a18086ea90e553cf41faf737,9cb0899c8a6c428cf74beb689bb1dd19,722eaf0ab5eb9be4911a38fd6d7ee185,aca8d16cc31641300287756c7863cb73,8d1f9c2052941bfdba55734b153f8598,TEY-412,mastercard,276,703,10.51,adyen,2021-12-01,successful
4230480539194032,antoine,jefesita,2021-01-08,246,sbcglobal.net,2021246539194032,e6afa9dcbbe71bbc9a4cd2a289ea4f60,51ad2c69cf3f50caf73e8e3bcf8b33fb,c2cd8935928e2e2cf13e59f29037e62c,7fb38ec4b211e63da9075c4cf3dd10dc,619a402316a5739614250f11077016f7,NBT-391,visa,804,616,2.45,worldpay,2021-12-02,successful
1720900382460899,amity,cezar,2021-11-18,428,orange.fr,2021428382460899,3b44ff6ef06c742734f727b656b92f32,20e9bb0352d47a7d4ba06e6a5cb36d8a,e637df9ec3fd46e537759b6a93624978,f1f38e54fd327d779ebb898ca95403ca,212de2b35ef580b0644134bf5d3cb5df,TKA-816,visa,826,804,0.32,paypal,2021-12-02,successful
6801741430205356,nissim,blatt,2021-05-01,250,hotmail.com,2021250430205356,48737fa5c2c1290f0e1a1d3342b070d4,0e6149a1822145deb1fc0132fc92dd2d,223a09a71f84bd17f936f313663983fe,c4f9bf95bdd1287f2b787d3ed016ddf0,e769a1ea74b5be244a7a9f53e21d4d12,IGN-759,visa,380,56,11.1,docomo,2021-12-02,successful
4773271088093169,thu,rattenbury,2021-07-05,276,gmail.com,2021276088093169,848320ce77aa8a7dad2fa5ea59e48dbe,b44cd87e8a045af386c79c68aab2da39,d7d050ca9a98cb7268fd7c240a95a3b2,c4f9bf95bdd1287f2b787d3ed016ddf0,fd9be2e2300bb5673a6df14a14cd2c2b,YXF-827,visa,826,616,0.01,docomo,2021-12-02,successful
6627790683016120,cameron,jackson,2021-12-29,246,uol.com.br,2021246683016120,4854678514e93148954477cd9ec7a618,b069dfb1593196d0c5172ceeed53a25e,266626e72710a0e7f861095760c0ec27,f1f38e54fd327d779ebb898ca95403ca,ae4a4f740c80a1c109ed53eb6075fc8c,WTQ-690,mastercard,276,276,6.36,paypal,2021-12-02,successful
377265911618708,dorota,santo,2021-09-10,804,hotmail.com,2021804911618708,97328f6ba06abfa30b869104a374b7a3,34cf6e13a6cb39367232124ee8ce4a9c,cead62413cec92abbf5e3c45054e5d9b,fcd54527bc454d1915f419a8354ea392,3a6acf8bafcb1504930ab79d2942efd3,HWU-853,mastercard,756,826,0.62,paypal,2021-12-02,successful
3451304391135463,tootsie,ordaz,2021-10-25,276,gmail.com,2021276391135463,aedf48dea25af1c2e7f787c06bf0d6f3,363621fc54f21c45a64ee0059fe9c775,07c2641a387098c32cd4f44dbf760d95,896c64a564ae4f62814f9dd4e8872108,0a0945caca281c88d3c350486ce28145,CAV-863,visa,250,724,0.91,adyen,2021-12-02,successful
6626837180951829,herb,bergstein,2021-12-11,372,yahoo.es,2021372180951829,e7d764cda6118c88a90fc04a76ba085b,0f57f097bc55d88a7b432ed35df21643,d89cc382da4b061213e9e3a00ce6839a,a50d50931149eb4aea157eb1ef1cb0e2,0f53650fe26f4a899be5e04141e75a85,UCD-528,mastercard,616,380,0.57,paypal,2021-12-02,pending
1965939166162785,carlson,bonicolini,2021-09-27,246,hotmail.fr,2021246166162785,5518810e7f0bfbc143f950ab90daf884,236367af8e36a7f95492c8680a718fea,55b6e9ed06a0da77fc1b35a4962c2547,1b0a1ec681fe3bff7ebad6b396213ac7,19f990810e961c8be3960fa2977b45dc,VEJ-380,visa,276,380,0.36,adyen,2021-12-02,successful
7916621845740751,tamara,bonno,2021-06-03,276,hotmail.com,2021276845740751,862b7a28618adc64a14e8d7756950d7e,472212df68f2fc7d493961a3fc416d6d,e9a75a9066c2f3270b38d9ada77598c6,fcd54527bc454d1915f419a8354ea392,1e9064061bd016ca6e2173667f317ce5,UFC-752,visa,250,804,10.44,paypal,2021-12-02,successful
5436774217503662,heidi,dhatri,2021-11-20,826,mail.com,2021826217503662,66324335a7b9d408fbd789f9b6f2b9dc,f712f3fefb325170fa6e84de717040ed,b64949f7c717033cc7eb641b45aebe05,f1f38e54fd327d779ebb898ca95403ca,d295eaff30657956fe3b29c33f0f994f,TEY-412,mastercard,620,112,0.08,paypal,2021-12-02,successful
8737351498674188,sonya,diener,2021-03-22,578,hotmail.com,2021578498674188,9d2705c00ba237d71f968add5332231f,2b0342a9148a19a55bff80572a824e5f,81fdd7c94753925045e813febbfd894c,7fb38ec4b211e63da9075c4cf3dd10dc,0f53650fe26f4a899be5e04141e75a85,KFT-864,mastercard,276,250,0.57,worldpay,2021-12-02,successful
6330935793897396,stefny,montaño,2021-10-26,826,gmail.com,2021826793897396,aefa02e1281285cfb85bcb75621ce656,70da1172b0947f651fb8a0873023e7de,1b4f60de96e77c61139f5e3d0df0bf40,7e8cdf8a811805f7530b250b6f26c496,f038ca93219a7211e64e7554851c41a2,LMG-801,mastercard,380,380,2.43,adyen,2021-12-02,successful
3924399742421367,vicente,venta,2021-06-08,208,gmail.com,2021208742421367,3c92f341833c3886f1b24f0bda12b021,8887cea7e3ea506e733935843593b6f9,1e5d0cb690970d609588d36c08de90a2,c0d4fd815b9e48f0725ecd9d6a28092e,eab825ea3143a0eb9f51441f4db9af9c,ANW-941,mastercard,100,724,4.86,adyen,2021-12-03,successful
6700333176284215,lavey,hillebrand,2021-11-27,276,hotmail.com,2021276176284215,9a446aeb2d8be785da029668ef34b19e,418f724dd91b5db975694a9ee979e10a,80aacf6e9a614e150801c24a54b6604d,cd34423c1441ea983577847d5a428c7e,7af3e3db413c213cb343f297437c873f,ARF-920,mastercard,703,100,3.7,docomo,2021-12-03,successful
1545148778194986,giselie,oliver,2021-12-26,276,hotmail.com,2021276778194986,e634d534fb58e4f03e70a84dd596caea,1b0e7730f982ae9242a3c357955f2c37,193edbb17c5c4ba19b1e0e9b27aac189,14342efb6accafd0d4b4a4ad576a1a60,04bc549d90168ecdeef83ea25770510c,QEB-386,mastercard,826,826,2.12,paypal,2021-12-03,successful
5818800056394687,liana,machado,2021-03-19,380,gmail.com,2021380056394687,177ecf76f7a3d6c842857c73ac3ec52c,3098f75bdf2423346a534ef108fc1b4c,8737a2b7d2bcf9f5bf09127a755efc9c,c0d4fd815b9e48f0725ecd9d6a28092e,b6b64509e0cd1a8389aec78543a39cd4,FAK-340,visa,196,380,2.92,adyen,2021-12-03,successful
3523143709260132,dema,otis,2021-06-03,276,yahoo.com,2021276709260132,beef5b3bbd6e2b6123361fe6a3c30c69,5cbd1f4aed0d7120d63b2f031a745d48,8c7f843a8bf55edf00be9897e96ade32,75ca4c3bd63640c64a7ab511b5d18fe3,ff381036a649ac09a8adb65d4fcbc957,ZFY-670,mastercard,348,380,0.15,worldpay,2021-12-03,successful
2334481152158722,violen,jean,2021-08-10,250,hotmail.com,2021250152158722,b59a57341593cfa55280a1107ff617f4,b7d36ab541c44fc21f871a17222db56f,2277b5a08a93cfc48f2ed3497b23daeb,4591558265081ca55c9b7372b721ee2f,6aa353693fd30fe89343e7b146253b3d,WKA-409,mastercard,250,70,3.78,paypal,2021-12-03,rejected
8136388851716086,dena,augusto,2021-05-23,807,yahoo.com,2021807851716086,854b269fabae4c29337030ebb26597c1,7b0be0837109a11ec5b485ccb3d458b4,fa64babfbb453898c1ebdc520b089cbd,4591558265081ca55c9b7372b721ee2f,c761ecb3eb81e7ae25e40cdd8f609a3c,IKW-493,visa,616,276,0.12,paypal,2021-12-03,rejected
4804068195938602,joana,hickman,2021-02-13,826,yahoo.com.br,2021826195938602,074adf97d857f171d23a202ff6b97ba6,40ad94b033c2f9974a80b6f6cd517b9f,2d1acf19b0b46dfbd751bd696be41928,54a8d7af75a23bf35d14a7b68882fa6b,2e28604affa25e8be274d504bc4a2e08,SQH-738,visa,826,756,2.24,adyen,2021-12-03,successful
547880522583347,brockie,hollman,2021-02-11,380,gmail.com,2021380522583347,ee2e735192ee4ce73ec8dd3cc07cd437,19fb1771d30e452602301ff9aa902d62,452709d8db78e4ab3f02f68904434976,67d245aeabcbd6b35efb9312df5be590,8023d7f540475fcc6362c36cdbe02183,MJO-693,mastercard,276,40,6.91,worldpay,2021-12-03,successful
2516168177338899,jaynee,sauer,2021-01-07,372,libero.it,2021372177338899,0048324ed2ec6b8681dd205cbc4eca3e,6795acbcc2ebc160047c13def6fe42a2,b0c7e7ecbdb0be886f32e8803e251f92,14342efb6accafd0d4b4a4ad576a1a60,fb196646659d9d09dcb5b19e56425658,AHS-760,visa,276,250,0.17,paypal,2021-12-03,successful
9276574795200698,tily,bobroff,2021-04-10,724,yahoo.com,2021724795200698,1f28e52ceec8dcb4344320685ab207ab,0463d3b0647b1872bafa72157ceb4da5,ad3a32e565dc9b0ea743085bd74debb1,3d155bc9892f098922b7410a9fdc561b,476c202af8e17a6078a59d75ac310a73,ZFY-670,visa,300,276,0.85,worldpay,2021-12-03,successful
4711781643075129,anique,woehlke,2021-06-11,620,gmail.com,2021620643075129,781f0dc6e2aaf312cd15529ea5ce2c34,2cad7e93559366ec9d6dcd813b3fd130,8a96f1fde93db3845714b879eb08b9b9,83373a256064b5e0f5eefcb7a211f93f,4d3900d5ddb89fbd918efb457e1d1c98,TEY-412,visa,724,498,0.03,worldpay,2021-12-03,successful
7839754662855194,bennet,bonnet,2021-11-28,826,gmail.com,2021826662855194,2723b5407f1567c09643ecc2385ed90c,6a940f4e98ac3d09f474b8a181e45be3,2d16914aac0a3cf0cc925797a0995e99,f67ee302085bf857bfd5b03420c86d35,cee49929404dcdfaa61044d1d55b970c,WJM-987,mastercard,250,100,3.91,paypal,2021-12-03,successful
1510338907821580,analia,cordt,2021-02-10,724,hotmail.com,2021724907821580,1168889b7f9e2c7475fa8c8d3e6e8a9a,1ba2ee99c2b0b5c914c96f3416256bea,961f758fadbe8f77d52261062126cf14,67d245aeabcbd6b35efb9312df5be590,ee78b90786421566d6a3810d25cc53cc,UCD-528,visa,826,203,2.14,worldpay,2021-12-03,successful
4421278268734681,ladie,schnapp,2021-10-15,276,gmail.com,2021276268734681,0bdbec37c262621956a6f67bd6d15018,77552d14ac555c12ef0966ce9e1f5e8a,4f3e4aee5a154c66b9595f1659c81482,0eeb4817fb7277217401646fb490b582,e1444293a3c0e5224a3adbb9b2963c5a,GLI-136,visa,826,724,8.53,adyen,2021-12-03,successful
1943710676738621,candelaria,spain,2021-03-14,826,yahoo.com,2021826676738621,d1a4a5f04f97d7cda9592536cf456a34,0a4a87e581592c288cd54e0f556c7485,29f83b769f361ea81ab37eed127d5925,407310421e1c7fbbbff899159971f3f1,89f3d4b4f6328160d9b1f85e3aa4ddee,QEB-386,visa,276,112,7.01,paypal,2021-12-03,pending
1635291043531121,nikeeta,camacho,2021-06-21,804,ymail.com,2021804043531121,2403a110559070cb60b8a93c56880bcc,58e3aac1c8d89385222245f9c15de789,d15d389e80d2be8cfc867cc665d3c9d0,80a1d74acad792b62a6770a47e740afa,982519b045b78ece2c7cdb013f53f5b0,LMG-801,visa,724,112,0.08,adyen,2021-12-03,successful
2043149139059830,pazcual,rossano,2021-08-02,348,yahoo.com,2021348139059830,68cf5827e11c11cd4b54913bf086cce0,cdf695c572024a8cfdccecf110bc2ccd,489b2a90573d00420f236f644bc97285,5ea75235db9875fef32a1b270a27ee1d,8809da328cb515960eb89ede4053c480,GLI-136,visa,804,528,0.02,docomo,2021-12-03,successful
8650159844421649,michelle,sheedy,2021-07-31,826,aol.com,2021826844421649,c4a80106ecc7e66b096274696a3e02c5,4f11a9a9c3d86aa8652d3453449cc356,ac67376739eaa215912b128ab75be8ba,fbf87019994adc135fb27d1d066dbf77,21cdc4a030bbaee1e8e3d159f49b9fa7,UCD-528,mastercard,703,826,0.06,docomo,2021-12-03,successful
4798083158139931,mikel,ailloud,2021-02-21,804,aol.com,2021804158139931,228050b2c804a73d74c34a65dc235d34,01ba8105b892931dcd1a91c6a255f3d3,ac3892b3cc38ba5254c5cf8b8d5d1ded,e79c76e7dbe36fce5370b1121a0a352b,39790f74d69cdd75c4883074b242bfc9,TGA-235,mastercard,348,826,0.17,paypal,2021-12-04,successful
5238651388755028,vicky,kasumov,2021-09-12,250,hotmail.com,2021250388755028,dafb0f265e9d8f26b5921472393a2d7e,0d714e1dfa6ad5807add4a6464de3bc9,bef432c737250dd04aaa4d1d9c59a1fe,0791c519c0df8689011c2780f301966c,db984b9a5b2def782ef685626f40d20d,WJM-987,visa,688,826,2.57,paypal,2021-12-04,rejected
3999194479242971,alice,dismore,2021-04-16,380,aol.com,2021380479242971,9acdf3560c864995d36ffdafd309fdf6,943f6fe2fd5e913247f78393f4e35792,f8c0f080f5b6440a7bea60f541a0d405,e79c76e7dbe36fce5370b1121a0a352b,32497706b84f376f641ab77f10ef486c,SIL-106,mastercard,276,112,0.37,paypal,2021-12-04,successful
5201949547322773,elyse,hinman,2021-11-18,826,gmail.com,2021826547322773,fdb82d28d136b00171c7a648abd7c4f3,31ac7c80b35cf9909087cc8f1359adf4,7c5607d8759e1e0267d63c1133856ba9,ff8f093d26c41cc296a6148c09c8d84d,a772e153d46a7ed8f84d8874b596f9ac,KFT-864,mastercard,642,528,0.53,paypal,2021-12-04,successful
4902808293641544,kon,nystrom,2021-08-09,380,ymail.com,2021380293641544,8e4d37169917e656a9519da2544b5f85,2c5a479d6391051ce336e92f6e4f0c90,51de9a3f2d62abcc7c11cc1e45f468f3,6f6a380067f68a8f45b3249a1d49d636,c3431b724bd29f8db0ae3f320239e408,RPK-681,mastercard,528,756,0.67,paypal,2021-12-04,successful
8332376846928381,anca,winslow,2021-06-06,380,orange.fr,2021380846928381,14706e91513655ace372b3f675612a2d,445636a67517efb0590d72cd7f01ba6e,adefb04b8a9b3a7beae9457963318e0e,6de89564a222e50f221ba042d2a90efb,a64a2ebafcb326772ebe5e2481803e75,IKW-493,visa,276,804,30.7,worldpay,2021-12-04,pending
2698097481475269,ekebil,boggi,2021-07-11,724,hotmail.com,2021724481475269,a61a958699e682432cc051b1636d4936,91be7bee379c9089052ecd4f946f11c5,012d0080a9967c773e0f79989cd4363f,8798895d8070018140e84e943c2a49e2,7770fee1d1697e7198b8516e5f7d9646,JHV-519,mastercard,724,56,9.15,paypal,2021-12-04,successful
6121830400340158,timothy,alhondo,2021-04-20,196,comcast.net,2021196400340158,cd32a189d6d6a90cfb58d04324bc2ac8,b480ef418797e73e973daca247606143,45d1fce823599fbaca17d33431481ec2,71cb0692f2b795382e0c608d6aa050ba,6749525f020384c9d39681eb63a734fa,IGN-759,visa,724,250,0.02,paypal,2021-12-04,successful
7651790015542421,merldith,maciejewski,2021-08-27,807,aol.com,2021807015542421,89a50f7267384b03e49488ea4fe276fc,941e938c02ecc6e117b7298be473d0ef,beb5782cd0fa39454a611ddf05f236e9,b020e368affafb827c3c2969338e38e8,ce86af7ad72bbcc61fc0750a27acabcd,NBT-391,visa,528,724,0.49,adyen,2021-12-04,successful
9310524103880375,lucky,zapata,2021-02-13,8,live.fr,20218103880375,856600bccdf64b9557fd2b5b42fe4d04,5aea1e7c04024f915f62c06267b16aa5,c20b99c1ca40546c148e4927904107bd,e68cf055d2c6b22a36156c066b7a1fbd,69b7408a8ae341dd417d68cb9cec7297,WTQ-690,mastercard,348,276,0.69,paypal,2021-12-04,successful
7701867987490171,anis,shienbaum,2021-11-05,616,sky.com,2021616987490171,9a5988d3d5b9a496e97646aeff9d93fc,aeeb25c70d65d815beedfadaf4ee9c98,05b4d9ab9556f0219be621b56f894c31,6de89564a222e50f221ba042d2a90efb,04bc549d90168ecdeef83ea25770510c,ZFY-670,mastercard,276,203,2.12,worldpay,2021-12-04,pending
3199276789828080,reto,page,2021-12-15,276,yahoo.es,2021276789828080,766adc5e958bcf6b71cbb5d51b6c3bf4,7f01dea593909d1a19099fc7ceab2298,05c6b3cf0e365bec0b8248b6eacbfb00,b020e368affafb827c3c2969338e38e8,a446c6828f9473d04027dd1c49f7354b,VEJ-380,visa,804,203,0.98,adyen,2021-12-04,successful
176331014165642,roger,cancelada,2021-07-23,380,yahoo.com,2021380014165642,76e11af4bda5909f8363f87dc2efdf4b,9f92d8d1056e699a14baed89a9882619,5777fcda0761a3ebb76dd387f4bce48b,427bbe8fc267955a6ece3eab2bad9884,327f60c4455f8ba5d0cdb7f8550f7e45,GLI-136,visa,642,807,0.28,paypal,2021-12-05,successful
2088109165701960,didem,mccarell,2021-10-30,40,aol.com,202140165701960,382afd48908529c66f2933ed4a9ea33b,808a59ea97882be7b3a44dfcf8b3c2c3,811392ecdb8afae00d95f74150cb2b00,e08ecccf1b112bcf32801e78f0ffeac3,442e2499c51b3dab47b6de5ea4786500,UCD-528,visa,616,724,2.95,paypal,2021-12-05,successful
